Time,Voltage
5368.000000,-1.598667
5370.000000,0.401333
5372.000000,-0.598667
5374.000000,-3.598667
5376.000000,1.401333
5378.000000,-0.598667
5380.000000,-0.598667
5382.000000,-0.598667
5384.000000,-1.598667
5386.000000,-2.598667
5388.000000,-1.598667
5390.000000,-2.598667
5392.000000,0.401333
5394.000000,-2.598667
5396.000000,-0.598667
5398.000000,1.401333
5400.000000,-0.598667
5402.000000,0.401333
5404.000000,0.401333
5406.000000,-2.598667
5408.000000,-6.598667
5410.000000,0.401333
5412.000000,4.401333
5414.000000,-2.598667
5416.000000,1.401333
5418.000000,1.401333
5420.000000,1.401333
5422.000000,2.401333
5424.000000,-0.598667
5426.000000,-3.598667
5428.000000,0.401333
5430.000000,0.401333
5432.000000,-2.598667
5434.000000,1.401333
5436.000000,-0.598667
5438.000000,-1.598667
5440.000000,0.401333
5442.000000,-2.598667
5444.000000,-0.598667
5446.000000,0.401333
5448.000000,-2.598667
5450.000000,-0.598667
5452.000000,-1.598667
5454.000000,-1.598667
5456.000000,-0.598667
5458.000000,-2.598667
5460.000000,-1.598667
5462.000000,1.401333
5464.000000,0.401333
5466.000000,-0.598667
5468.000000,-0.598667
5470.000000,1.401333
5472.000000,1.401333
5474.000000,-1.598667
5476.000000,-0.598667
5478.000000,1.401333
5480.000000,-0.598667
5482.000000,-3.598667
5484.000000,-4.598667
5486.000000,2.401333
5488.000000,0.401333
5490.000000,2.401333
5492.000000,5.401333
5494.000000,-2.598667
5496.000000,-0.598667
5498.000000,0.401333
5500.000000,-1.598667
5502.000000,-2.598667
5504.000000,-0.598667
5506.000000,0.401333
5508.000000,-1.598667
5510.000000,3.401333
5512.000000,-0.598667
5514.000000,-0.598667
5516.000000,-1.598667
5518.000000,1.401333
5520.000000,0.401333
5522.000000,-0.598667
5524.000000,0.401333
5526.000000,0.401333
5528.000000,1.401333
5530.000000,0.401333
5532.000000,4.401333
5534.000000,-0.598667
5536.000000,0.401333
5538.000000,2.401333
5540.000000,-1.598667
5542.000000,-1.598667
5544.000000,-2.598667
5546.000000,1.401333
5548.000000,0.401333
5550.000000,-1.598667
5552.000000,0.401333
5554.000000,-1.598667
5556.000000,-0.598667
5558.000000,1.401333
5560.000000,-1.598667
5562.000000,-3.598667
5564.000000,2.401333
5566.000000,1.401333
5568.000000,0.401333
5570.000000,-0.598667
5572.000000,-3.598667
5574.000000,-5.598667
5576.000000,0.401333
5578.000000,0.401333
5580.000000,-2.598667
5582.000000,-0.598667
5584.000000,-2.598667
5586.000000,-3.598667
5588.000000,-0.598667
5590.000000,1.401333
5592.000000,-2.598667
5594.000000,-0.598667
5596.000000,0.401333
5598.000000,1.401333
5600.000000,0.401333
5602.000000,-0.598667
5604.000000,2.401333
5606.000000,0.401333
5608.000000,-0.598667
5610.000000,1.401333
5612.000000,-2.598667
5614.000000,-2.598667
5616.000000,0.401333
5618.000000,0.401333
5620.000000,-3.598667
5622.000000,0.401333
5624.000000,-0.598667
5626.000000,0.401333
5628.000000,2.401333
5630.000000,-1.598667
5632.000000,-0.598667
5634.000000,-2.598667
5636.000000,0.401333
5638.000000,1.401333
5640.000000,-1.598667
5642.000000,-1.598667
5644.000000,-0.598667
5646.000000,1.401333
5648.000000,-0.598667
5650.000000,-0.598667
5652.000000,-0.598667
5654.000000,-0.598667
5656.000000,1.401333
5658.000000,3.401333
5660.000000,-0.598667
5662.000000,-2.598667
5664.000000,-1.598667
5666.000000,4.401333
5668.000000,0.401333
5670.000000,0.401333
5672.000000,-0.598667
5674.000000,3.401333
5676.000000,0.401333
5678.000000,-3.598667
5680.000000,-3.598667
5682.000000,0.401333
5684.000000,-5.598667
5686.000000,0.401333
5688.000000,-0.598667
5690.000000,-0.598667
5692.000000,1.401333
5694.000000,-1.598667
5696.000000,-1.598667
5698.000000,0.401333
5700.000000,-1.598667
5702.000000,4.401333
5704.000000,-1.598667
5706.000000,1.401333
5708.000000,2.401333
5710.000000,-1.598667
5712.000000,-6.598667
5714.000000,1.401333
5716.000000,-1.598667
5718.000000,-0.598667
5720.000000,-0.598667
5722.000000,-1.598667
5724.000000,-4.598667
5726.000000,0.401333
5728.000000,-2.598667
5730.000000,2.401333
5732.000000,-0.598667
5734.000000,-0.598667
5736.000000,0.401333
5738.000000,0.401333
5740.000000,-1.598667
5742.000000,1.401333
5744.000000,-4.598667
5746.000000,-4.598667
5748.000000,-0.598667
5750.000000,0.401333
5752.000000,0.401333
5754.000000,-5.598667
5756.000000,-0.598667
5758.000000,0.401333
5760.000000,-0.598667
5762.000000,-4.598667
5764.000000,-0.598667
5766.000000,-1.598667
5768.000000,-0.598667
5770.000000,-2.598667
5772.000000,-0.598667
5774.000000,-2.598667
5776.000000,0.401333
5778.000000,-2.598667
5780.000000,-1.598667
5782.000000,1.401333
5784.000000,-0.598667
5786.000000,-1.598667
5788.000000,1.401333
5790.000000,1.401333
5792.000000,-0.598667
5794.000000,-2.598667
5796.000000,2.401333
5798.000000,0.401333
5800.000000,0.401333
5802.000000,2.401333
5804.000000,-2.598667
5806.000000,-0.598667
5808.000000,-0.598667
5810.000000,0.401333
5812.000000,-1.598667
5814.000000,-4.598667
5816.000000,0.401333
5818.000000,-1.598667
5820.000000,0.401333
5822.000000,-1.598667
5824.000000,0.401333
5826.000000,-2.598667
5828.000000,2.401333
5830.000000,0.401333
5832.000000,-0.598667
5834.000000,2.401333
5836.000000,-3.598667
5838.000000,-2.598667
5840.000000,0.401333
5842.000000,-0.598667
5844.000000,0.401333
5846.000000,-1.598667
5848.000000,0.401333
5850.000000,0.401333
5852.000000,-2.598667
5854.000000,-2.598667
5856.000000,-0.598667
5858.000000,-2.598667
5860.000000,-1.598667
5862.000000,1.401333
5864.000000,2.401333
5866.000000,-4.598667
5868.000000,-0.598667
5870.000000,0.401333
5872.000000,-1.598667
5874.000000,-2.598667
5876.000000,0.401333
5878.000000,-0.598667
5880.000000,0.401333
5882.000000,-0.598667
5884.000000,-1.598667
5886.000000,-2.598667
5888.000000,0.401333
5890.000000,0.401333
5892.000000,-2.598667
5894.000000,0.401333
5896.000000,-0.598667
5898.000000,-1.598667
5900.000000,-0.598667
5902.000000,-0.598667
5904.000000,-0.598667
5906.000000,-2.598667
5908.000000,0.401333
5910.000000,0.401333
5912.000000,1.401333
5914.000000,-3.598667
5916.000000,-2.598667
5918.000000,-2.598667
5920.000000,0.401333
5922.000000,1.401333
5924.000000,-2.598667
5926.000000,3.401333
5928.000000,0.401333
5930.000000,-0.598667
5932.000000,0.401333
5934.000000,1.401333
5936.000000,0.401333
5938.000000,-2.598667
5940.000000,0.401333
5942.000000,2.401333
5944.000000,-0.598667
5946.000000,-1.598667
5948.000000,-0.598667
5950.000000,-0.598667
5952.000000,2.401333
5954.000000,-1.598667
5956.000000,-0.598667
5958.000000,-2.598667
5960.000000,-0.598667
5962.000000,0.401333
5964.000000,-0.598667
5966.000000,-0.598667
5968.000000,-1.598667
5970.000000,-0.598667
5972.000000,0.401333
5974.000000,-0.598667
5976.000000,-0.598667
5978.000000,-0.598667
5980.000000,0.401333
5982.000000,-1.598667
5984.000000,0.401333
5986.000000,0.401333
5988.000000,-2.598667
5990.000000,-0.598667
5992.000000,0.401333
5994.000000,1.401333
5996.000000,-3.598667
5998.000000,-0.598667
6000.000000,-0.598667
6002.000000,-0.598667
6004.000000,-0.598667
6006.000000,-1.598667
6008.000000,0.401333
6010.000000,-3.598667
6012.000000,-1.598667
6014.000000,0.401333
6016.000000,-0.598667
6018.000000,-0.598667
6020.000000,-0.598667
6022.000000,2.401333
6024.000000,-0.598667
6026.000000,1.401333
6028.000000,1.401333
6030.000000,1.401333
6032.000000,0.401333
6034.000000,1.401333
6036.000000,1.401333
6038.000000,-4.598667
6040.000000,-2.598667
6042.000000,0.401333
6044.000000,3.401333
6046.000000,-2.598667
6048.000000,-0.598667
6050.000000,-0.598667
6052.000000,0.401333
6054.000000,-2.598667
6056.000000,-0.598667
6058.000000,-0.598667
6060.000000,-0.598667
6062.000000,1.401333
6064.000000,-2.598667
6066.000000,-0.598667
6068.000000,3.401333
6070.000000,-2.598667
6072.000000,-1.598667
6074.000000,-3.598667
6076.000000,1.401333
6078.000000,-0.598667
6080.000000,0.401333
6082.000000,-2.598667
6084.000000,1.401333
6086.000000,-0.598667
6088.000000,0.401333
6090.000000,2.401333
6092.000000,1.401333
6094.000000,2.401333
6096.000000,-2.598667
6098.000000,-2.598667
6100.000000,-0.598667
6102.000000,1.401333
6104.000000,-1.598667
6106.000000,0.401333
6108.000000,2.401333
6110.000000,-0.598667
6112.000000,1.401333
6114.000000,0.401333
6116.000000,-0.598667
6118.000000,-3.598667
6120.000000,-0.598667
6122.000000,2.401333
6124.000000,1.401333
6126.000000,-1.598667
6128.000000,-0.598667
6130.000000,-2.598667
6132.000000,0.401333
6134.000000,-5.598667
6136.000000,0.401333
6138.000000,-0.598667
6140.000000,0.401333
6142.000000,1.401333
6144.000000,0.401333
6146.000000,-0.598667
6148.000000,1.401333
6150.000000,-0.598667
6152.000000,-5.598667
6154.000000,-0.598667
6156.000000,-0.598667
6158.000000,0.401333
6160.000000,-2.598667
6162.000000,-3.598667
6164.000000,4.401333
6166.000000,-0.598667
6168.000000,-2.598667
6170.000000,1.401333
6172.000000,-1.598667
6174.000000,0.401333
6176.000000,-0.598667
6178.000000,2.401333
6180.000000,0.401333
6182.000000,-0.598667
6184.000000,0.401333
6186.000000,-1.598667
6188.000000,-1.598667
6190.000000,-1.598667
6192.000000,-0.598667
6194.000000,-1.598667
6196.000000,-0.598667
6198.000000,-2.598667
6200.000000,-2.598667
6202.000000,-1.598667
6204.000000,0.401333
6206.000000,-3.598667
6208.000000,0.401333
6210.000000,1.401333
6212.000000,-0.598667
6214.000000,-3.598667
6216.000000,-1.598667
6218.000000,1.401333
6220.000000,0.401333
6222.000000,-3.598667
6224.000000,3.401333
6226.000000,-0.598667
6228.000000,1.401333
6230.000000,1.401333
6232.000000,-2.598667
6234.000000,1.401333
6236.000000,-0.598667
6238.000000,1.401333
6240.000000,-0.598667
6242.000000,2.401333
6244.000000,-0.598667
6246.000000,-0.598667
6248.000000,-2.598667
6250.000000,1.401333
6252.000000,-0.598667
6254.000000,-1.598667
6256.000000,4.401333
6258.000000,1.401333
6260.000000,-2.598667
6262.000000,1.401333
6264.000000,-1.598667
6266.000000,2.401333
6268.000000,0.401333
6270.000000,-2.598667
6272.000000,1.401333
6274.000000,1.401333
6276.000000,0.401333
6278.000000,-0.598667
6280.000000,-2.598667
6282.000000,-3.598667
6284.000000,-3.598667
6286.000000,-1.598667
6288.000000,-2.598667
6290.000000,2.401333
6292.000000,-0.598667
6294.000000,1.401333
6296.000000,-3.598667
6298.000000,2.401333
6300.000000,-2.598667
6302.000000,1.401333
6304.000000,-0.598667
6306.000000,-0.598667
6308.000000,-3.598667
6310.000000,0.401333
6312.000000,-6.598667
6314.000000,1.401333
6316.000000,-1.598667
6318.000000,-3.598667
6320.000000,-1.598667
6322.000000,-4.598667
6324.000000,-1.598667
6326.000000,1.401333
6328.000000,-0.598667
6330.000000,1.401333
6332.000000,1.401333
6334.000000,-0.598667
6336.000000,-0.598667
6338.000000,0.401333
6340.000000,-3.598667
6342.000000,-4.598667
6344.000000,0.401333
6346.000000,0.401333
6348.000000,-2.598667
6350.000000,-4.598667
6352.000000,0.401333
6354.000000,2.401333
6356.000000,-0.598667
6358.000000,0.401333
6360.000000,0.401333
6362.000000,1.401333
6364.000000,0.401333
6366.000000,-3.598667
6368.000000,1.401333
6370.000000,-0.598667
6372.000000,1.401333
6374.000000,-4.598667
6376.000000,-0.598667
6378.000000,1.401333
6380.000000,0.401333
6382.000000,-0.598667
6384.000000,-0.598667
6386.000000,1.401333
6388.000000,-1.598667
6390.000000,1.401333
6392.000000,-1.598667
6394.000000,1.401333
6396.000000,1.401333
6398.000000,-2.598667
6400.000000,-0.598667
6402.000000,2.401333
6404.000000,-4.598667
6406.000000,2.401333
6408.000000,-2.598667
6410.000000,0.401333
6412.000000,-0.598667
6414.000000,0.401333
6416.000000,1.401333
6418.000000,-0.598667
6420.000000,-1.598667
6422.000000,2.401333
6424.000000,-2.598667
6426.000000,0.401333
6428.000000,1.401333
6430.000000,-0.598667
6432.000000,-2.598667
6434.000000,1.401333
6436.000000,-0.598667
6438.000000,-0.598667
6440.000000,1.401333
6442.000000,1.401333
6444.000000,0.401333
6446.000000,-0.598667
6448.000000,0.401333
6450.000000,-0.598667
6452.000000,0.401333
6454.000000,2.401333
6456.000000,0.401333
6458.000000,-1.598667
6460.000000,-3.598667
6462.000000,-0.598667
6464.000000,-2.598667
6466.000000,-2.598667
6468.000000,2.401333
6470.000000,-0.598667
6472.000000,1.401333
6474.000000,1.401333
6476.000000,0.401333
6478.000000,1.401333
6480.000000,1.401333
6482.000000,-2.598667
6484.000000,1.401333
6486.000000,1.401333
6488.000000,0.401333
6490.000000,0.401333
6492.000000,-1.598667
6494.000000,-2.598667
6496.000000,1.401333
6498.000000,-1.598667
6500.000000,-0.598667
6502.000000,1.401333
6504.000000,2.401333
6506.000000,-5.598667
6508.000000,-0.598667
6510.000000,0.401333
6512.000000,1.401333
6514.000000,-4.598667
6516.000000,0.401333
6518.000000,1.401333
6520.000000,-3.598667
6522.000000,-2.598667
6524.000000,-1.598667
6526.000000,-0.598667
6528.000000,0.401333
6530.000000,0.401333
6532.000000,-0.598667
6534.000000,1.401333
6536.000000,-0.598667
6538.000000,-1.598667
6540.000000,-1.598667
6542.000000,-2.598667
6544.000000,0.401333
6546.000000,0.401333
6548.000000,1.401333
6550.000000,-1.598667
6552.000000,0.401333
6554.000000,0.401333
6556.000000,-0.598667
6558.000000,-1.598667
6560.000000,1.401333
6562.000000,-1.598667
6564.000000,-0.598667
6566.000000,1.401333
6568.000000,-0.598667
6570.000000,1.401333
6572.000000,0.401333
6574.000000,2.401333
6576.000000,0.401333
6578.000000,-1.598667
6580.000000,-4.598667
6582.000000,-0.598667
6584.000000,-4.598667
6586.000000,0.401333
6588.000000,0.401333
6590.000000,2.401333
6592.000000,2.401333
6594.000000,-3.598667
6596.000000,-6.598667
6598.000000,-0.598667
6600.000000,0.401333
6602.000000,-1.598667
6604.000000,-4.598667
6606.000000,0.401333
6608.000000,-2.598667
6610.000000,-3.598667
6612.000000,1.401333
6614.000000,-2.598667
6616.000000,-0.598667
6618.000000,0.401333
6620.000000,-6.598667
6622.000000,-1.598667
6624.000000,1.401333
6626.000000,0.401333
6628.000000,3.401333
6630.000000,0.401333
6632.000000,-1.598667
6634.000000,-2.598667
6636.000000,-2.598667
6638.000000,-1.598667
6640.000000,2.401333
6642.000000,-2.598667
6644.000000,1.401333
6646.000000,-1.598667
6648.000000,0.401333
6650.000000,-0.598667
6652.000000,-2.598667
6654.000000,-0.598667
6656.000000,-0.598667
6658.000000,1.401333
6660.000000,-2.598667
6662.000000,-0.598667
6664.000000,-1.598667
6666.000000,2.401333
6668.000000,-0.598667
6670.000000,0.401333
6672.000000,0.401333
6674.000000,0.401333
6676.000000,0.401333
6678.000000,1.401333
6680.000000,1.401333
6682.000000,-1.598667
6684.000000,-6.598667
6686.000000,2.401333
6688.000000,2.401333
6690.000000,1.401333
6692.000000,0.401333
6694.000000,2.401333
6696.000000,-1.598667
6698.000000,-2.598667
6700.000000,-0.598667
6702.000000,1.401333
6704.000000,0.401333
6706.000000,-3.598667
6708.000000,3.401333
6710.000000,-4.598667
6712.000000,-1.598667
6714.000000,1.401333
6716.000000,-0.598667
6718.000000,-2.598667
6720.000000,1.401333
6722.000000,-2.598667
6724.000000,-0.598667
6726.000000,1.401333
6728.000000,-0.598667
6730.000000,2.401333
6732.000000,0.401333
6734.000000,1.401333
6736.000000,0.401333
6738.000000,-1.598667
6740.000000,0.401333
6742.000000,2.401333
6744.000000,-4.598667
6746.000000,-1.598667
6748.000000,3.401333
6750.000000,-1.598667
6752.000000,0.401333
6754.000000,-1.598667
6756.000000,-2.598667
6758.000000,-2.598667
6760.000000,-1.598667
6762.000000,0.401333
6764.000000,-1.598667
6766.000000,0.401333
6768.000000,0.401333
6770.000000,-0.598667
6772.000000,0.401333
6774.000000,2.401333
6776.000000,-0.598667
6778.000000,1.401333
6780.000000,0.401333
6782.000000,-0.598667
6784.000000,1.401333
6786.000000,0.401333
6788.000000,1.401333
6790.000000,1.401333
6792.000000,1.401333
6794.000000,0.401333
6796.000000,-0.598667
6798.000000,-0.598667
6800.000000,-0.598667
6802.000000,1.401333
6804.000000,-0.598667
6806.000000,4.401333
6808.000000,1.401333
6810.000000,1.401333
6812.000000,-2.598667
6814.000000,1.401333
6816.000000,-0.598667
6818.000000,-0.598667
6820.000000,2.401333
6822.000000,1.401333
6824.000000,0.401333
6826.000000,-1.598667
6828.000000,-1.598667
6830.000000,0.401333
6832.000000,-1.598667
6834.000000,-2.598667
6836.000000,-2.598667
6838.000000,2.401333
6840.000000,-4.598667
6842.000000,1.401333
6844.000000,-1.598667
6846.000000,-1.598667
6848.000000,-0.598667
6850.000000,1.401333
6852.000000,1.401333
6854.000000,0.401333
6856.000000,0.401333
6858.000000,-0.598667
6860.000000,1.401333
6862.000000,-1.598667
6864.000000,1.401333
6866.000000,-0.598667
6868.000000,1.401333
6870.000000,3.401333
6872.000000,-2.598667
6874.000000,2.401333
6876.000000,-0.598667
6878.000000,1.401333
6880.000000,-1.598667
6882.000000,-0.598667
6884.000000,-2.598667
6886.000000,-0.598667
6888.000000,1.401333
6890.000000,1.401333
6892.000000,1.401333
6894.000000,-2.598667
6896.000000,0.401333
6898.000000,1.401333
6900.000000,1.401333
6902.000000,1.401333
6904.000000,-0.598667
6906.000000,2.401333
6908.000000,0.401333
6910.000000,1.401333
6912.000000,-0.598667
6914.000000,0.401333
6916.000000,-0.598667
6918.000000,-3.598667
6920.000000,0.401333
6922.000000,2.401333
6924.000000,0.401333
6926.000000,-2.598667
6928.000000,-3.598667
6930.000000,2.401333
6932.000000,0.401333
6934.000000,-3.598667
6936.000000,0.401333
6938.000000,0.401333
6940.000000,0.401333
6942.000000,0.401333
6944.000000,1.401333
6946.000000,1.401333
6948.000000,1.401333
6950.000000,1.401333
6952.000000,2.401333
6954.000000,1.401333
6956.000000,0.401333
6958.000000,-1.598667
6960.000000,-0.598667
6962.000000,-5.598667
6964.000000,1.401333
6966.000000,-2.598667
6968.000000,1.401333
6970.000000,1.401333
6972.000000,0.401333
6974.000000,0.401333
6976.000000,0.401333
6978.000000,1.401333
6980.000000,-1.598667
6982.000000,0.401333
6984.000000,-1.598667
6986.000000,0.401333
6988.000000,1.401333
6990.000000,1.401333
6992.000000,1.401333
6994.000000,-0.598667
6996.000000,2.401333
6998.000000,-2.598667
7000.000000,-2.598667
7002.000000,1.401333
7004.000000,0.401333
7006.000000,-0.598667
7008.000000,-1.598667
7010.000000,-1.598667
7012.000000,-0.598667
7014.000000,2.401333
7016.000000,-0.598667
7018.000000,-0.598667
7020.000000,0.401333
7022.000000,-1.598667
7024.000000,-0.598667
7026.000000,-1.598667
7028.000000,0.401333
7030.000000,0.401333
7032.000000,0.401333
7034.000000,-4.598667
7036.000000,1.401333
7038.000000,3.401333
7040.000000,1.401333
7042.000000,-0.598667
7044.000000,-2.598667
7046.000000,1.401333
7048.000000,-2.598667
7050.000000,1.401333
7052.000000,-0.598667
7054.000000,-3.598667
7056.000000,1.401333
7058.000000,1.401333
7060.000000,-0.598667
7062.000000,0.401333
7064.000000,-0.598667
7066.000000,1.401333
7068.000000,2.401333
7070.000000,-0.598667
7072.000000,3.401333
7074.000000,1.401333
7076.000000,-1.598667
7078.000000,0.401333
7080.000000,-1.598667
7082.000000,-1.598667
7084.000000,0.401333
7086.000000,-1.598667
7088.000000,1.401333
7090.000000,2.401333
7092.000000,0.401333
7094.000000,0.401333
7096.000000,-2.598667
7098.000000,-1.598667
7100.000000,-0.598667
7102.000000,1.401333
7104.000000,-2.598667
7106.000000,-3.598667
7108.000000,2.401333
7110.000000,1.401333
7112.000000,-0.598667
7114.000000,-2.598667
7116.000000,0.401333
7118.000000,-2.598667
7120.000000,1.401333
7122.000000,-0.598667
7124.000000,1.401333
7126.000000,-3.598667
7128.000000,0.401333
7130.000000,1.401333
7132.000000,0.401333
7134.000000,0.401333
7136.000000,-1.598667
7138.000000,-0.598667
7140.000000,0.401333
7142.000000,0.401333
7144.000000,-0.598667
7146.000000,0.401333
7148.000000,-2.598667
7150.000000,-1.598667
7152.000000,1.401333
7154.000000,-0.598667
7156.000000,2.401333
7158.000000,0.401333
7160.000000,-2.598667
7162.000000,0.401333
7164.000000,-0.598667
7166.000000,-1.598667
7168.000000,4.401333
7170.000000,2.401333
7172.000000,-1.598667
7174.000000,-1.598667
7176.000000,-3.598667
7178.000000,2.401333
7180.000000,0.401333
7182.000000,2.401333
7184.000000,-4.598667
7186.000000,1.401333
7188.000000,4.401333
7190.000000,-3.598667
7192.000000,-1.598667
7194.000000,-0.598667
7196.000000,-2.598667
7198.000000,-2.598667
7200.000000,0.401333
7202.000000,-1.598667
7204.000000,1.401333
7206.000000,1.401333
7208.000000,5.401333
7210.000000,-0.598667
7212.000000,-2.598667
7214.000000,0.401333
7216.000000,0.401333
7218.000000,-1.598667
7220.000000,1.401333
7222.000000,-2.598667
7224.000000,0.401333
7226.000000,1.401333
7228.000000,-0.598667
7230.000000,3.401333
7232.000000,-0.598667
7234.000000,0.401333
7236.000000,1.401333
7238.000000,2.401333
7240.000000,-0.598667
7242.000000,-2.598667
7244.000000,-0.598667
7246.000000,-0.598667
7248.000000,-1.598667
7250.000000,1.401333
7252.000000,0.401333
7254.000000,-4.598667
7256.000000,0.401333
7258.000000,-1.598667
7260.000000,-0.598667
7262.000000,1.401333
7264.000000,-1.598667
7266.000000,1.401333
7268.000000,5.401333
7270.000000,3.401333
7272.000000,0.401333
7274.000000,1.401333
7276.000000,-0.598667
7278.000000,1.401333
7280.000000,1.401333
7282.000000,0.401333
7284.000000,1.401333
7286.000000,1.401333
7288.000000,-0.598667
7290.000000,0.401333
7292.000000,0.401333
7294.000000,0.401333
7296.000000,0.401333
7298.000000,-2.598667
7300.000000,0.401333
7302.000000,0.401333
7304.000000,0.401333
7306.000000,0.401333
7308.000000,-2.598667
7310.000000,-2.598667
7312.000000,-2.598667
7314.000000,-0.598667
7316.000000,1.401333
7318.000000,0.401333
7320.000000,-0.598667
7322.000000,0.401333
7324.000000,0.401333
7326.000000,-0.598667
7328.000000,0.401333
7330.000000,1.401333
7332.000000,-0.598667
7334.000000,-2.598667
7336.000000,0.401333
7338.000000,-2.598667
7340.000000,1.401333
7342.000000,-0.598667
7344.000000,0.401333
7346.000000,1.401333
7348.000000,0.401333
7350.000000,0.401333
7352.000000,-0.598667
7354.000000,-0.598667
7356.000000,4.401333
7358.000000,-1.598667
7360.000000,-1.598667
7362.000000,-1.598667
7364.000000,0.401333
7366.000000,-2.598667
7368.000000,-2.598667
7370.000000,1.401333
7372.000000,0.401333
7374.000000,-0.598667
7376.000000,-2.598667
7378.000000,-2.598667
7380.000000,0.401333
7382.000000,0.401333
7384.000000,-1.598667
7386.000000,0.401333
7388.000000,-6.598667
7390.000000,2.401333
7392.000000,1.401333
7394.000000,-2.598667
7396.000000,-2.598667
7398.000000,1.401333
7400.000000,-4.598667
7402.000000,0.401333
7404.000000,2.401333
7406.000000,-2.598667
7408.000000,-0.598667
7410.000000,0.401333
7412.000000,1.401333
7414.000000,-0.598667
7416.000000,1.401333
7418.000000,2.401333
7420.000000,-0.598667
7422.000000,2.401333
7424.000000,-0.598667
7426.000000,-2.598667
7428.000000,4.401333
7430.000000,-1.598667
7432.000000,1.401333
7434.000000,-5.598667
7436.000000,0.401333
7438.000000,0.401333
7440.000000,-1.598667
7442.000000,-1.598667
7444.000000,-0.598667
7446.000000,0.401333
7448.000000,3.401333
7450.000000,-0.598667
7452.000000,0.401333
7454.000000,-0.598667
7456.000000,-0.598667
7458.000000,-0.598667
7460.000000,-0.598667
7462.000000,0.401333
7464.000000,-2.598667
7466.000000,1.401333
7468.000000,0.401333
7470.000000,-2.598667
7472.000000,1.401333
7474.000000,-1.598667
7476.000000,-0.598667
7478.000000,-0.598667
7480.000000,-1.598667
7482.000000,-0.598667
7484.000000,0.401333
7486.000000,-3.598667
7488.000000,2.401333
7490.000000,-1.598667
7492.000000,2.401333
7494.000000,1.401333
7496.000000,-1.598667
7498.000000,2.401333
7500.000000,-2.598667
7502.000000,4.401333
7504.000000,-0.598667
7506.000000,-1.598667
7508.000000,1.401333
7510.000000,1.401333
7512.000000,1.401333
7514.000000,-4.598667
7516.000000,-2.598667
7518.000000,-1.598667
7520.000000,-0.598667
7522.000000,0.401333
7524.000000,-2.598667
7526.000000,-0.598667
7528.000000,-0.598667
7530.000000,1.401333
7532.000000,0.401333
7534.000000,-1.598667
7536.000000,1.401333
7538.000000,-4.598667
7540.000000,1.401333
7542.000000,4.401333
7544.000000,-2.598667
7546.000000,1.401333
7548.000000,0.401333
7550.000000,0.401333
7552.000000,-0.598667
7554.000000,0.401333
7556.000000,0.401333
7558.000000,6.401333
7560.000000,-0.598667
7562.000000,1.401333
7564.000000,-0.598667
7566.000000,1.401333
7568.000000,0.401333
7570.000000,-3.598667
7572.000000,2.401333
7574.000000,-0.598667
7576.000000,-0.598667
7578.000000,6.401333
7580.000000,0.401333
7582.000000,2.401333
7584.000000,-4.598667
7586.000000,1.401333
7588.000000,0.401333
7590.000000,-0.598667
7592.000000,2.401333
7594.000000,1.401333
7596.000000,-0.598667
7598.000000,-0.598667
7600.000000,3.401333
7602.000000,-3.598667
7604.000000,-1.598667
7606.000000,1.401333
7608.000000,2.401333
7610.000000,-0.598667
7612.000000,-3.598667
7614.000000,-0.598667
7616.000000,1.401333
7618.000000,0.401333
7620.000000,0.401333
7622.000000,0.401333
7624.000000,0.401333
7626.000000,-0.598667
7628.000000,0.401333
7630.000000,0.401333
7632.000000,-0.598667
7634.000000,-1.598667
7636.000000,0.401333
7638.000000,-0.598667
7640.000000,-0.598667
7642.000000,1.401333
7644.000000,1.401333
7646.000000,0.401333
7648.000000,1.401333
7650.000000,0.401333
7652.000000,1.401333
7654.000000,0.401333
7656.000000,1.401333
7658.000000,1.401333
7660.000000,1.401333
7662.000000,-2.598667
7664.000000,-0.598667
7666.000000,1.401333
7668.000000,2.401333
7670.000000,1.401333
7672.000000,-0.598667
7674.000000,1.401333
7676.000000,-0.598667
7678.000000,0.401333
7680.000000,1.401333
7682.000000,-1.598667
7684.000000,1.401333
7686.000000,1.401333
7688.000000,3.401333
7690.000000,-1.598667
7692.000000,0.401333
7694.000000,1.401333
7696.000000,-2.598667
7698.000000,1.401333
7700.000000,-0.598667
7702.000000,1.401333
7704.000000,-2.598667
7706.000000,1.401333
7708.000000,2.401333
7710.000000,3.401333
7712.000000,-0.598667
7714.000000,5.401333
7716.000000,2.401333
7718.000000,0.401333
7720.000000,-0.598667
7722.000000,-0.598667
7724.000000,0.401333
7726.000000,-1.598667
7728.000000,-0.598667
7730.000000,-2.598667
7732.000000,2.401333
7734.000000,-2.598667
7736.000000,2.401333
7738.000000,0.401333
7740.000000,2.401333
7742.000000,0.401333
7744.000000,-0.598667
7746.000000,1.401333
7748.000000,0.401333
7750.000000,1.401333
7752.000000,-3.598667
7754.000000,0.401333
7756.000000,2.401333
7758.000000,0.401333
7760.000000,-0.598667
7762.000000,-2.598667
7764.000000,-0.598667
7766.000000,-0.598667
7768.000000,-2.598667
7770.000000,-4.598667
7772.000000,-2.598667
7774.000000,-2.598667
7776.000000,-0.598667
7778.000000,0.401333
7780.000000,-0.598667
7782.000000,1.401333
7784.000000,0.401333
7786.000000,-0.598667
7788.000000,-0.598667
7790.000000,-5.598667
7792.000000,-0.598667
7794.000000,1.401333
7796.000000,1.401333
