0.317	0.909	0.746	0.176	0.205	0.246	0.268
-0.082	0.534	0.714	0.433	0.393	0.211	0.303
0.693	0.648	0.841	0.500	0.382	0.194	0.453
-1.001	0.131	0.476	0.147	-0.958	1.299	0.012
-0.138	0.590	0.624	0.113	0.119	-0.215	0.446
0.131	0.689	0.727	0.129	0.128	0.196	0.159
0.669	1.038	0.350	0.173	0.012	0.203	0.194
-0.008	0.170	0.625	0.209	0.096	0.036	0.148
0.128	0.713	1.001	0.543	0.890	0.373	0.528
0.393	0.476	0.900	0.221	0.162	-0.031	0.094
-0.198	0.730	1.000	0.922	0.874	0.383	0.472
-0.701	1.312	1.181	0.883	0.784	0.775	0.643
-0.011	0.216	0.557	0.173	-0.050	0.212	0.084
0.304	0.714	0.750	0.200	0.385	0.251	0.320
-1.457	0.662	0.662	0.292	0.008	0.209	0.138
0.014	0.166	0.566	0.219	0.044	0.110	0.235
-0.241	0.709	0.522	0.073	0.156	0.082	0.143
-1.143	0.509	0.886	0.776	0.890	0.572	0.449
0.199	0.488	0.628	0.066	0.233	0.015	0.168
0.071	0.283	0.890	0.235	0.204	-0.014	0.171
0.853	0.271	0.707	0.515	0.161	0.183	0.316
0.742	0.476	0.634	0.610	0.356	0.461	0.430
-0.573	0.929	1.002	0.355	0.496	0.252	0.413
0.572	0.664	0.707	0.220	0.264	0.335	0.323
-0.123	0.219	0.564	0.379	0.247	-0.009	-0.017
0.032	0.211	0.487	0.206	0.106	-0.314	0.316
0.353	0.781	0.762	0.220	0.247	0.405	0.309
0.849	1.201	1.331	0.436	0.723	0.386	0.509
0.234	0.886	0.326	0.222	0.062	0.228	0.195
0.216	0.523	0.742	0.232	0.009	0.423	0.194
0.137	0.691	0.102	0.037	0.028	-0.100	-0.083
-0.037	0.456	0.715	0.357	0.381	0.036	-0.043
0.431	0.781	1.133	0.544	0.611	0.482	0.627
0.145	0.460	0.597	0.057	-0.040	0.093	0.231
0.597	0.813	0.298	0.188	-0.122	0.210	0.151
0.778	1.235	0.963	0.863	0.817	0.813	0.585
-0.036	0.840	0.313	0.163	0.065	0.003	0.108
0.342	0.539	0.688	0.165	0.321	0.059	0.275
0.053	0.416	0.772	0.247	0.204	0.154	0.272
0.731	0.367	0.783	0.496	0.265	0.233	0.277
-0.076	0.242	0.793	0.505	0.368	0.081	0.258
-0.023	0.431	0.624	0.538	0.398	0.185	0.371
0.232	0.762	0.574	0.147	0.387	0.281	0.087
-0.040	0.714	0.944	0.329	0.536	0.235	0.264
0.750	0.233	0.576	0.514	0.140	0.219	0.311
-0.422	2.198	1.512	0.640	0.398	0.431	0.371
0.448	0.961	0.800	0.295	0.351	0.287	0.224
0.103	-0.029	0.419	0.148	0.063	-0.247	0.263
0.184	0.631	0.629	0.128	0.287	0.144	0.271
0.021	0.425	0.694	0.262	0.186	0.254	0.248
0.067	0.528	0.589	0.320	0.367	0.100	0.330
-0.887	0.121	0.349	0.667	0.759	0.354	0.173
0.100	0.353	0.810	0.371	0.541	0.098	0.238
-0.033	0.166	0.291	0.510	0.315	0.406	0.079
-0.413	0.400	0.635	0.490	0.354	0.090	0.336
-0.041	0.819	0.995	0.511	0.608	0.432	0.237
1.241	2.375	1.383	0.420	0.529	0.332	0.295
-0.234	0.752	1.001	0.768	0.983	0.541	0.519
-0.843	1.180	1.030	0.382	0.544	0.408	0.444
-0.224	0.113	0.216	0.423	0.115	0.204	0.115
-0.104	1.519	1.472	0.668	0.711	0.289	0.450
0.706	0.765	0.474	0.155	0.179	0.259	-0.043
0.168	0.667	1.028	0.608	0.556	0.458	0.513
-0.765	0.277	0.790	0.394	0.501	0.132	-0.003
0.265	0.582	0.927	0.240	0.328	0.192	0.287
0.262	0.502	0.199	-0.014	0.060	0.080	0.103
0.888	1.898	1.393	0.445	0.810	0.467	0.509
-0.009	0.551	0.748	0.374	0.576	0.367	0.612
0.137	0.267	1.009	0.505	0.243	-0.046	0.077
0.214	0.892	0.373	0.188	0.073	0.153	0.153
1.630	2.221	1.230	0.456	0.561	0.458	0.306
-0.115	0.823	0.514	0.116	-0.063	-0.196	0.517
0.127	0.392	0.575	0.145	0.095	0.182	0.210
0.153	2.321	1.221	0.457	0.476	0.438	0.280
0.382	0.573	1.034	0.603	0.447	0.404	0.420
0.655	2.192	1.260	0.382	0.450	0.317	0.278
0.544	0.788	0.253	0.051	-0.007	0.154	-0.016
0.185	0.224	0.608	0.064	-0.122	-0.242	-0.166
-0.668	1.682	1.157	0.270	0.584	0.245	0.408
0.656	0.609	0.320	0.101	0.104	0.108	-0.157
-0.349	0.572	0.737	0.413	0.524	0.192	0.380
0.653	1.649	1.268	0.449	0.448	0.386	0.220
0.582	1.340	0.857	0.329	0.432	0.406	0.253
-1.227	0.598	0.680	0.669	0.694	0.494	0.385
0.440	1.114	0.490	0.191	0.317	0.170	0.186
0.359	0.869	0.416	0.137	0.223	0.123	0.195
0.165	0.241	0.713	0.223	0.168	0.253	0.100
0.410	0.841	0.581	0.186	0.212	0.341	0.243
0.376	0.084	0.270	0.432	0.177	-0.173	0.437
-1.108	1.952	1.502	0.494	0.683	0.517	0.456
0.854	0.023	0.125	0.415	0.314	-0.010	0.179
0.605	0.239	0.396	0.355	0.297	0.054	0.292
-0.060	0.243	0.375	0.626	0.215	0.307	0.399
0.209	0.309	0.373	0.611	0.356	0.413	0.321
0.235	0.743	0.544	0.132	0.194	0.215	0.200
0.072	0.295	0.495	0.259	0.195	-0.069	-0.136
0.695	1.668	0.999	0.351	0.413	0.381	0.282
0.343	0.899	0.991	0.335	0.581	0.499	0.488
-1.241	0.486	0.808	0.815	0.840	0.585	0.371
0.124	0.888	0.371	0.156	0.007	0.163	0.081
0.243	0.349	0.636	0.291	0.563	0.133	0.398
0.286	0.736	0.841	0.263	0.381	0.366	0.382
0.391	1.599	1.254	0.370	0.350	0.359	0.312
1.623	1.920	0.964	0.360	0.442	0.329	0.310
0.330	1.733	0.844	0.308	0.305	0.259	0.286
0.257	0.807	0.796	0.799	0.659	0.548	0.549
0.113	0.130	0.346	0.453	-0.020	0.367	0.449
-0.273	0.447	0.688	0.284	0.431	-0.167	0.185
-0.353	0.562	0.756	0.601	0.609	0.314	0.276
0.705	1.617	0.876	0.280	0.324	0.207	0.224
0.436	0.916	0.338	0.091	0.140	0.032	-0.025
0.465	1.115	0.971	0.359	0.620	0.433	0.411
-0.259	0.334	0.444	0.459	0.414	0.307	0.433
-0.140	0.203	0.537	0.472	0.288	0.176	0.270
1.496	2.063	1.082	0.356	0.363	0.372	0.237
1.578	1.033	0.447	0.227	0.050	0.201	0.193
-0.111	0.403	0.370	0.760	0.396	0.228	0.353
-0.262	0.335	0.476	0.530	0.514	0.111	0.420
0.945	1.223	0.534	0.262	0.273	0.229	-0.073
0.136	0.379	0.594	0.632	0.457	0.505	0.319
0.727	0.775	0.439	0.185	0.315	0.169	-0.037
0.748	0.708	0.411	0.153	0.292	0.136	-0.050
0.121	0.702	0.139	0.199	0.022	0.077	0.128
-0.400	0.292	0.385	0.470	0.460	-0.133	0.365
0.837	0.993	1.172	0.662	0.709	0.552	0.451
0.623	0.926	0.437	0.171	0.240	0.033	0.093
0.356	1.064	1.093	0.520	0.624	0.277	0.494
0.203	1.713	1.286	0.409	0.571	0.383	0.336
0.038	0.933	1.346	0.597	0.405	0.346	0.229
-0.188	1.072	1.137	0.909	1.081	0.533	0.615
0.263	0.860	0.788	0.266	0.492	0.262	0.238
0.221	2.129	1.131	0.376	0.624	0.301	0.052
0.752	0.816	0.994	0.866	0.739	0.527	0.597
0.109	0.275	0.562	0.484	0.267	0.063	0.281
0.570	0.158	0.486	0.359	0.336	-0.077	0.041
0.332	1.244	1.127	0.413	0.580	0.318	0.333
0.689	1.653	0.669	0.307	0.352	0.177	0.152
-1.633	1.986	1.472	0.421	0.507	0.391	0.374
0.992	0.990	1.011	0.567	0.768	0.340	0.623
1.386	0.866	0.971	0.761	0.934	0.454	0.469
-1.137	-0.104	0.383	-0.058	0.327	0.546	-0.784
-0.076	0.393	0.562	0.149	0.099	0.100	0.269
0.253	0.872	0.161	0.217	-0.002	0.093	0.170
0.231	0.671	0.241	0.135	0.040	0.190	0.127
0.972	1.297	0.892	0.293	0.314	0.363	0.271
0.456	0.302	0.487	0.577	0.179	0.537	-0.052
-0.772	0.702	0.855	0.603	0.216	0.673	0.302
0.354	0.900	0.850	0.211	0.030	0.487	-0.147
0.210	0.856	0.896	0.301	0.328	0.307	0.287
-0.370	0.152	0.595	0.416	0.125	0.138	0.292
-0.047	0.473	0.430	-0.027	0.131	0.070	0.130
0.306	0.811	0.608	0.194	0.139	0.416	0.273
0.147	0.577	0.552	-0.012	0.107	0.057	0.141
0.184	0.894	0.346	0.143	-0.026	0.142	0.285
0.642	0.658	0.364	0.105	0.186	0.101	-0.077
0.169	1.812	1.301	0.418	0.559	0.285	0.284
0.278	0.100	0.144	0.534	0.207	0.050	0.077
-0.066	0.039	0.079	0.528	0.099	0.174	0.464
-0.067	0.442	0.744	0.181	-0.036	0.138	0.241
0.162	0.538	0.838	0.325	0.395	0.128	0.316
0.160	0.131	0.147	0.428	0.157	0.200	0.028
0.669	1.364	0.597	0.316	0.224	0.330	0.282
0.145	0.541	0.978	0.648	0.311	0.554	0.349
0.153	0.112	0.194	0.462	0.156	0.314	0.074
1.191	0.562	0.950	0.275	0.475	0.117	0.325
0.325	1.105	0.709	0.339	0.383	0.583	0.368
-0.028	0.763	0.537	0.054	0.095	0.119	0.139
0.182	0.278	0.437	0.476	0.233	0.164	0.152
0.325	0.522	0.737	0.666	0.412	0.445	0.443
-0.072	0.406	0.769	0.414	0.393	0.175	0.305
0.152	0.246	0.419	0.495	0.491	0.143	0.308
0.510	2.196	1.200	0.395	0.431	0.467	0.180
-0.351	0.638	0.524	-0.049	0.142	-0.009	-0.076
-0.364	1.182	1.219	1.068	0.964	0.431	0.517
0.199	0.644	0.506	0.040	0.050	0.178	0.188
-0.344	1.890	1.571	0.943	0.755	0.441	0.326
-0.609	1.923	1.586	1.039	0.761	0.569	0.374
1.203	1.388	1.096	0.378	0.539	0.645	0.300
0.236	2.723	1.523	0.500	0.581	0.625	0.339
0.364	0.610	0.734	0.172	0.170	0.332	0.066
-0.856	1.555	1.420	0.792	0.853	0.630	0.518
0.178	0.908	0.896	0.612	0.566	0.549	0.456
0.101	0.465	0.674	0.549	0.219	0.304	0.224
0.951	1.301	0.572	0.279	0.351	0.334	-0.151
0.546	1.119	0.936	0.323	0.484	0.665	0.216
-0.227	0.606	0.840	0.483	0.397	0.369	0.326
0.243	0.925	1.095	0.760	0.638	0.500	0.353
0.741	1.067	0.554	0.203	0.300	0.324	0.018
-0.082	0.788	0.234	0.192	0.005	0.188	-0.068
-0.237	0.468	0.840	0.228	0.306	0.385	-0.097
-0.013	0.411	0.634	0.083	0.090	0.323	0.117
-0.984	1.023	0.918	0.542	0.680	0.561	0.270
0.214	0.631	0.571	0.129	0.343	0.097	0.286
0.186	0.870	1.033	0.362	0.664	0.531	0.114
-0.316	0.192	0.396	0.122	-0.031	0.124	-0.118
0.456	0.961	0.497	0.219	0.351	0.276	-0.126
0.458	0.706	0.438	0.045	0.100	-0.082	0.280
0.138	0.716	0.811	0.235	0.409	0.447	0.095
0.175	0.400	0.679	0.301	0.259	0.075	0.331
-0.382	0.534	0.967	0.443	0.447	0.392	0.250
0.138	0.196	0.625	0.200	0.123	0.096	0.002
1.274	0.207	0.521	0.367	0.115	0.195	0.231
0.077	0.475	0.699	0.510	0.495	0.247	0.213
0.703	1.451	1.350	0.523	0.720	0.646	0.226
-0.171	0.546	0.611	0.084	0.125	0.438	-0.041
0.044	0.703	0.644	0.119	0.203	0.294	0.019
0.140	0.378	0.556	0.172	0.200	0.290	-0.035
-0.322	0.198	0.629	0.211	0.238	0.205	0.124
0.392	0.541	0.634	0.434	0.669	0.575	0.350
0.417	0.361	0.760	0.232	0.290	0.285	-0.037
0.201	0.888	0.665	0.221	0.273	0.442	-0.029
0.075	0.048	0.194	0.355	0.184	0.328	-0.105
0.179	0.330	0.495	0.590	0.379	0.591	0.089
0.409	1.307	1.214	0.429	0.633	0.579	0.287
-0.035	0.794	0.924	0.302	0.509	0.371	0.156
0.057	0.982	1.183	0.778	0.684	0.394	0.302
-1.120	1.784	1.348	0.424	0.677	0.572	0.227
0.842	1.679	1.119	0.437	0.531	0.499	0.276
-0.206	0.282	0.686	0.189	-0.078	-0.054	0.071
0.003	0.331	0.609	0.415	0.264	0.344	0.024
-0.269	1.166	1.171	0.738	0.763	0.466	0.522
0.212	0.755	0.953	0.262	0.297	0.300	0.086
-0.090	0.561	0.687	0.140	0.207	0.228	0.213
0.316	1.642	1.539	0.779	0.612	0.500	0.327
0.875	0.472	0.717	0.540	0.288	0.370	0.038
0.249	0.841	0.520	0.213	0.128	0.313	0.040
0.741	0.100	0.577	0.354	-0.336	1.022	0.043
