0.047,133,761,0  s
0.011,676,610,91 s
0.007,453,648,07 s
0.023,680,373,92 s
0.027,193,289,0  s
0.015,411,053,41 s
0.027,054,446,3  s
0.023,005,421,5  s
0.007,461,169,87 s
0.012,507,994,96 s
0.006,117,828,87 s
0.030,009,434,3  s
0.005,898,027,62 s
0.036,822,378,42 s
0.014,518,957,73 s
0.005,603,651,22 s
0.008,361,124,00 s
0.084,271,094,1  s
0.009,120,974,55 s
0.033,710,322,6  s
0.008,381,235,88 s
0.028,780,480,0  s
0.008,944,779,07 s
0.013,667,945,42 s
0.051,633,864,8  s
0.061,341,951,0  s
0.022,542,649,7  s
0.012,519,881,87 s
0.136,256,051,5  s
0.025,197,210,1  s
0.006,066,523,52 s
0.009,779,018,19 s
0.016,274,318,2  s
0.074,937,103,5  s
0.099,973,880,4  s
0.017,825,089,36 s
0.021,075,839,2  s
0.217,402,753,0  s
0.007,078,349,11 s
0.022,180,050,7  s
0.052,791,568,0  s
0.007,178,631,25 s
0.019,553,312,4  s
0.005,545,979,27 s
0.027,906,250,79 s
0.018,833,302,2  s
0.027,269,093,1  s
0.037,704,952,3  s
0.015,424,632,68 s
0.014,903,845,9  s
0.018,624,223,7  s
0.019,837,276,93 s
0.009,633,223,31 s
0.063,974,078,4  s
0.071,753,587,7  s
0.024,643,104,0  s
0.005,668,449,59 s
0.028,468,081,1  s
0.052,878,474,1  s
0.041,910,288,3  s
0.017,690,314,46 s
0.037,337,480,1  s
0.045,798,362,7  s
0.042,262,813,1  s
0.013,410,815,2  s
0.038,324,800,7  s
0.009,807,360,21 s
0.030,852,808,2  s
0.030,851,340,9  s
0.022,499,813,9  s
0.087,312,408,5  s
0.106,898,857,7  s
0.014,853,677,5  s
0.031,558,147,7  s
0.021,836,515,6  s
0.004,557,754,99 s
0.010,586,050,12 s
0.024,532,120,3  s
0.010,329,339,58 s
0.023,619,024,42 s
0.020,400,265,2  s
0.014,786,673,71 s
0.010,063,607,04 s
0.016,342,356,31 s
0.032,375,026,6  s
0.035,681,462,79 s
0.017,230,398,7  s
0.042,800,825,8  s
0.084,056,156,5  s
0.017,907,376,71 s
0.017,839,750,2  s
0.027,910,374,14 s
0.118,489,757,0  s
0.020,091,238,6  s
0.192,182,513,3  s
0.006,567,423,16 s
0.019,562,578,87 s
0.044,348,900,0  s
0.075,039,548,3  s
0.026,628,372,3  s
0.015,684,617,22 s
0.009,271,945,50 s
0.014,560,957,96 s
0.032,124,515,9  s
0.007,949,908,57 s
0.005,046,769,80 s
0.021,904,856,2  s
0.063,757,536,5  s
0.016,666,349,89 s
0.015,872,144,1  s
0.143,740,052,0  s
0.057,743,069,2  s
0.004,924,232,40 s
0.049,384,664,9  s
0.048,077,850,6  s
0.007,949,832,52 s
0.044,522,787,1  s
0.042,371,204,69 s
0.019,321,698,21 s
0.022,735,192,4  s
0.009,252,672,14 s
0.011,288,979,57 s
0.042,565,909,0  s
0.031,380,215,8  s
0.005,537,610,96 s
0.055,162,316,2  s
0.013,543,775,04 s
0.010,130,430,07 s
0.022,871,258,1  s
0.019,300,892,1  s
0.020,953,743,67 s
0.058,678,977,3  s
0.026,119,687,9  s
0.004,782,386,74 s
0.023,177,983,3  s
0.034,394,260,9  s
0.021,239,774,68 s
0.012,943,439,50 s
0.051,160,111,5  s
0.025,145,657,50 s
0.003,196,185,64 s
0.017,785,251,8  s
0.019,031,893,19 s
0.018,701,592,4  s
0.007,057,858,70 s
0.011,872,978,14 s
0.035,061,234,27 s
0.053,641,603,38 s
0.010,099,007,39 s
0.057,707,577,5  s
0.009,727,250,89 s
0.021,228,559,0  s
0.022,489,026,18 s
0.018,261,095,55 s
0.009,716,942,55 s
0.032,401,520,4  s
0.013,419,565,00 s
0.023,424,634,5  s
0.051,291,455,4  s
0.010,931,894,86 s
0.012,937,971,03 s
0.018,800,588,14 s
0.010,128,861,14 s
0.007,362,802,61 s
0.009,579,819,16 s
0.102,793,339,0  s
0.017,693,683,5  s
0.014,145,018,50 s
0.005,259,119,83 s
0.021,588,919,08 s
0.084,851,503,7  s
0.048,742,146,2  s
0.017,758,204,7  s
0.073,858,770,1  s
0.012,898,227,08 s
0.039,429,345,9  s
0.037,463,674,2  s
0.021,022,871,67 s
0.042,359,292,9  s
0.043,386,613,3  s
0.025,343,437,6  s
0.010,178,137,30 s
0.011,568,502,58 s
0.029,446,091,0  s
0.064,245,750,4  s
0.009,628,883,18 s
0.022,545,613,9  s
0.066,767,830,3  s
0.008,266,388,14 s
