0.042,591,122,4 s
0.113,936,164,9 s
0.109,808,888,7 s
0.119,822,912,0 s
0.158,860,875,2 s
0.267,262,499,3 s
0.088,258,441,7 s
0.187,581,799,2 s
0.087,467,144,7 s
0.107,841,868,5 s
0.066,487,567,7 s
0.431,971,382,5 s
0.165,589,422,0 s
0.042,705,499,8 s
0.073,643,260,0 s
0.041,229,365,3 s
0.062,053,445,5 s
0.110,825,412,2 s
0.184,212,912,0 s
0.035,183,334,5 s
0.045,171,948,6 s
0.077,136,350,1 s
0.058,087,793,5 s
0.101,728,752,5 s
0.138,116,110,8 s
0.252,127,979,5 s
0.058,514,883,9 s
0.102,341,389,2 s
0.065,999,738,8 s
0.035,017,078,5 s
0.221,958,741,0 s
0.053,218,672,3 s
0.143,842,851,5 s
0.074,419,593,3 s
0.087,657,951,3 s
0.095,434,768,5 s
0.169,489,153,8 s
0.158,408,814,8 s
0.095,867,966,2 s
0.081,093,424,3 s
0.173,962,960,7 s
0.064,165,977,8 s
0.096,235,585,3 s
0.094,319,906,0 s
0.067,310,248,3 s
0.042,599,238,2 s
0.118,030,179,8 s
0.101,350,237,5 s
0.032,103,132,3 s
0.088,070,518,7 s
0.148,705,800,5 s
0.134,951,953,5 s
0.055,848,205,7 s
0.123,444,790,7 s
0.045,372,046,2 s
0.058,438,170,8 s
0.104,850,681,7 s
0.095,495,991,6 s
0.110,105,442,2 s
0.069,842,424,0 s
0.108,469,722,0 s
0.199,222,538,0 s
0.086,952,606,5 s
0.048,674,484,3 s
0.114,629,587,0 s
0.066,428,884,3 s
0.324,642,620,7 s
0.159,673,399,2 s
0.044,025,067,8 s
0.090,732,833,2 s
0.045,336,447,2 s
0.101,159,489,7 s
0.073,331,794,4 s
0.146,800,984,7 s
0.078,462,514,3 s
0.120,715,582,0 s
0.092,277,186,7 s
0.024,143,701,4 s
0.113,235,017,7 s
0.107,420,711,7 s
0.094,790,067,9 s
0.139,259,691,7 s
0.107,806,162,3 s
0.235,805,638,8 s
0.064,834,723,3 s
0.095,123,517,2 s
0.144,698,536,5 s
0.031,871,996,1 s
0.115,636,029,0 s
0.047,513,932,9 s
0.115,709,588,5 s
0.134,448,918,8 s
0.321,639,241,3 s
0.118,164,844,0 s
0.176,049,111,5 s
0.056,536,654,7 s
0.197,135,591,7 s
0.084,446,688,0 s
0.080,481,221,5 s
0.054,057,760,0 s
0.104,626,357,0 s
0.226,475,124,2 s
0.043,458,082,9 s
0.068,503,434,7 s
0.090,216,204,2 s
0.099,621,908,3 s
0.066,351,920,2 s
0.101,097,565,2 s
0.113,172,979,0 s
0.089,214,914,4 s
0.063,977,438,2 s
0.168,620,172,2 s
0.055,522,064,2 s
0.079,832,237,7 s
0.105,773,024,0 s
0.159,357,927,2 s
0.050,723,522,5 s
0.075,385,651,0 s
0.060,575,311,2 s
0.089,763,028,1 s
0.129,176,651,5 s
0.091,789,082,8 s
0.057,347,369,0 s
0.186,130,035,5 s
0.262,332,072,2 s
0.085,510,574,5 s
0.090,042,343,2 s
0.048,292,973,3 s
0.075,575,490,8 s
0.106,650,122,7 s
0.082,561,412,3 s
0.078,495,477,8 s
0.070,993,904,5 s
0.089,416,382,0 s
0.037,066,647,7 s
0.121,247,595,7 s
0.147,858,729,8 s
0.217,562,931,2 s
0.050,974,394,6 s
0.157,027,341,0 s
0.090,718,538,8 s
0.107,515,809,0 s
0.061,728,398,0 s
0.227,084,658,2 s
0.128,383,935,8 s
0.181,410,068,7 s
0.172,564,630,5 s
0.045,795,523,5 s
0.118,872,247,8 s
0.169,342,249,2 s
0.118,706,000,7 s
0.150,168,199,8 s
0.189,833,967,7 s
0.232,411,156,7 s
0.102,730,893,5 s
0.089,383,323,3 s
0.067,427,640,7 s
0.058,890,375,0 s
0.198,420,141,0 s
0.130,731,796,5 s
0.102,159,133,2 s
0.065,380,229,7 s
0.105,287,842,3 s
0.030,720,340,6 s
0.044,104,640,2 s
0.052,991,200,8 s
0.051,258,635,0 s
0.078,643,697,0 s
0.044,573,793,2 s
0.090,451,655,8 s
0.042,389,389,9 s
0.061,194,968,7 s
0.078,510,521,1 s
0.088,181,724,0 s
0.063,899,455,5 s
0.071,752,536,4 s
0.172,574,385,5 s
0.115,985,517,9 s
0.111,449,314,9 s
0.103,533,940,8 s
0.116,510,782,5 s
0.098,113,320,7 s
0.067,865,013,2 s
0.090,140,700,2 s
0.061,539,283,7 s
0.050,631,082,2 s
0.040,422,687,9 s
0.050,105,039,4 s
0.219,838,501,3 s
0.085,886,983,0 s
0.099,444,029,8 s
0.449,839,089,2 s
0.070,813,191,7 s
0.093,450,524,2 s
0.107,997,203,8 s
0.062,015,275,7 s
0.038,348,634,9 s
0.103,310,388,7 s
0.245,429,570,7 s
0.159,196,665,5 s
0.101,702,284,5 s
0.063,887,958,8 s
0.076,831,838,2 s
0.079,215,009,2 s
0.052,317,098,7 s
0.238,726,003,5 s
0.095,637,767,7 s
0.065,932,377,7 s
0.094,959,208,5 s
0.319,309,648,2 s
0.073,760,295,2 s
0.208,462,527,3 s
0.245,386,773,7 s
0.080,682,337,0 s
0.070,632,244,3 s
0.092,341,548,9 s
0.190,519,926,5 s
0.080,881,593,2 s
0.125,503,639,8 s
0.068,628,454,2 s
0.113,567,322,8 s
0.103,543,338,8 s
0.262,408,892,5 s
0.063,576,976,2 s
0.052,403,197,5 s
0.097,187,170,8 s
0.042,299,678,0 s
0.090,928,909,7 s
0.133,037,742,3 s
0.220,505,800,0 s
0.086,304,497,8 s
0.092,577,806,9 s
0.048,331,889,8 s
0.046,869,913,8 s
0.187,751,862,5 s
0.064,731,728,5 s
0.144,638,220,0 s
0.210,035,020,0 s
0.097,625,792,0 s
0.052,519,226,3 s
0.138,488,334,8 s
0.085,283,855,0 s
0.125,793,920,0 s
0.066,822,416,9 s
0.146,780,785,2 s
0.046,714,791,6 s
0.068,075,525,7 s
0.071,145,745,5 s
0.195,700,916,0 s
0.085,650,088,5 s
0.137,053,679,7 s
0.152,101,928,0 s
0.048,685,749,2 s
0.045,812,274,1 s
0.106,603,435,9 s
0.045,526,417,3 s
0.095,193,439,1 s
0.067,037,852,3 s
0.118,108,954,0 s
0.160,611,414,0 s
0.078,084,932,2 s
0.114,245,356,0 s
0.082,993,542,0 s
0.042,921,783,3 s
0.049,081,120,7 s
0.044,760,789,0 s
0.189,453,905,8 s
0.097,830,182,7 s
0.044,071,282,6 s
0.114,440,972,7 s
0.039,513,403,5 s
0.029,443,219,4 s
0.055,437,379,5 s
0.046,280,906,0 s
0.073,217,277,4 s
0.048,400,245,6 s
0.068,068,297,8 s
0.076,316,268,7 s
0.107,243,715,0 s
0.143,555,975,8 s
0.134,923,445,8 s
0.084,221,101,5 s
0.034,484,041,3 s
0.347,441,107,2 s
0.260,445,305,0 s
0.089,617,338,5 s
0.092,530,758,9 s
0.072,771,652,7 s
0.075,068,613,0 s
0.044,269,074,4 s
0.208,806,679,8 s
0.053,272,038,3 s
0.049,599,762,7 s
0.022,735,431,9 s
0.096,584,383,0 s
0.085,413,647,8 s
0.125,908,385,3 s
0.069,840,035,3 s
0.058,115,918,3 s
0.065,953,027,5 s
0.174,904,748,5 s
0.202,790,471,0 s
0.044,237,182,1 s
0.070,393,564,7 s
0.201,992,485,0 s
0.159,071,753,3 s
0.147,776,045,7 s
0.062,730,495,7 s
0.043,917,832,1 s
0.046,449,099,0 s
0.119,014,724,5 s
0.098,173,956,7 s
0.236,491,551,8 s
0.059,987,252,0 s
0.088,376,312,3 s
0.081,021,479,5 s
0.046,117,626,8 s
0.268,252,119,5 s
0.078,338,506,3 s
0.060,944,113,7 s
0.136,318,500,1 s
0.049,388,474,0 s
0.168,892,650,8 s
0.113,395,286,8 s
0.104,312,749,3 s
0.184,048,193,7 s
0.133,544,038,7 s
0.118,250,378,2 s
0.120,798,539,3 s
0.070,407,288,2 s
0.318,125,018,3 s
0.131,501,079,2 s
0.128,302,273,0 s
0.062,818,104,2 s
0.077,028,811,5 s
0.233,570,611,1 s
0.052,877,055,5 s
0.055,421,252,3 s
0.156,146,068,2 s
0.174,774,973,2 s
0.236,666,593,3 s
0.261,692,187,0 s
0.093,733,696,5 s
0.073,403,097,0 s
0.051,592,930,8 s
0.095,214,969,8 s
0.046,338,662,8 s
0.095,567,598,7 s
0.170,459,726,8 s
0.163,641,360,3 s
0.060,975,251,2 s
0.037,190,968,5 s
0.132,792,289,5 s
0.047,239,564,8 s
0.068,507,977,5 s
0.051,662,556,3 s
0.023,276,583,0 s
0.189,309,351,0 s
0.158,296,908,9 s
0.108,347,195,8 s
0.146,577,244,0 s
0.066,105,239,5 s
0.055,174,465,5 s
0.087,410,350,0 s
0.035,895,528,8 s
0.048,214,704,9 s
0.111,351,876,2 s
0.066,373,040,5 s
0.084,292,852,0 s
0.116,887,825,0 s
0.084,514,062,3 s
0.052,306,122,0 s
0.124,456,872,8 s
0.186,277,963,5 s
0.091,617,299,7 s
0.058,619,726,3 s
0.068,855,187,8 s
0.222,472,568,0 s
0.072,276,059,0 s
0.202,938,640,0 s
0.065,504,420,9 s
0.065,532,379,6 s
0.055,364,068,0 s
0.043,050,694,1 s
0.058,557,127,8 s
0.043,544,160,8 s
0.132,697,714,2 s
0.084,396,139,7 s
0.092,643,261,9 s
0.051,617,154,6 s
0.063,771,274,0 s
0.126,811,436,5 s
0.101,919,999,0 s
0.127,899,343,0 s
0.109,514,892,5 s
0.067,310,237,2 s
0.165,680,901,7 s
0.044,892,421,0 s
0.126,309,342,7 s
0.123,729,499,5 s
0.119,710,078,2 s
0.178,865,248,0 s
0.165,954,483,3 s
0.117,146,284,7 s
0.033,509,134,2 s
0.135,111,864,5 s
0.122,417,392,0 s
0.114,921,570,4 s
0.157,912,915,0 s
0.070,859,642,0 s
0.152,819,090,5 s
0.041,285,420,9 s
0.151,472,752,7 s
0.069,295,755,5 s
0.097,002,546,3 s
0.119,094,102,7 s
0.272,600,641,2 s
0.046,051,782,5 s
0.257,573,444,0 s
0.063,910,283,3 s
0.061,225,788,4 s
0.044,117,048,4 s
0.055,922,075,2 s
0.097,272,020,0 s
0.089,636,091,5 s
0.077,416,277,7 s
0.039,102,741,5 s
0.064,718,387,8 s
0.105,827,009,0 s
0.119,222,432,5 s
0.066,586,185,1 s
0.119,254,982,5 s
0.271,339,490,5 s
0.132,841,117,5 s
0.080,001,501,0 s
0.067,091,679,7 s
0.093,719,893,3 s
0.060,585,284,1 s
0.166,118,492,5 s
0.056,572,520,7 s
0.058,403,720,2 s
0.050,500,677,4 s
0.103,080,420,5 s
0.127,430,921,3 s
0.060,023,748,0 s
0.121,691,178,8 s
0.093,780,093,0 s
0.082,246,928,7 s
0.149,476,384,8 s
0.160,870,812,7 s
0.191,381,203,5 s
0.079,806,643,7 s
0.086,258,166,4 s
0.142,120,652,0 s
0.025,137,476,7 s
0.045,314,863,9 s
0.114,073,322,2 s
0.078,545,651,0 s
0.116,229,548,7 s
0.147,237,526,8 s
0.160,164,367,0 s
0.082,511,227,5 s
0.070,546,333,7 s
0.304,441,759,2 s
0.110,585,167,4 s
0.081,720,412,0 s
0.044,041,894,3 s
0.113,680,397,7 s
0.083,558,581,0 s
0.062,077,777,6 s
0.046,226,541,5 s
0.041,138,654,0 s
0.063,977,886,2 s
0.097,989,613,2 s
0.091,724,424,8 s
0.048,229,114,7 s
0.078,239,924,0 s
0.090,481,941,9 s
0.072,195,241,5 s
0.026,503,702,3 s
0.094,222,738,5 s
0.079,429,556,0 s
0.044,933,845,0 s
0.041,042,202,0 s
0.093,083,145,5 s
0.083,202,828,2 s
0.035,644,456,4 s
0.154,154,744,8 s
0.290,390,899,7 s
0.053,870,656,0 s
0.076,579,796,0 s
0.134,664,509,7 s
0.058,830,024,8 s
0.158,036,043,0 s
0.047,836,090,5 s
0.080,196,530,0 s
0.102,483,143,0 s
0.081,679,974,8 s
0.065,936,157,8 s
0.089,535,699,5 s
0.059,888,505,3 s
0.052,841,223,5 s
0.165,249,118,0 s
0.301,002,176,0 s
0.156,972,930,5 s
0.201,767,268,5 s
0.069,027,869,3 s
0.063,257,919,0 s
0.073,002,006,2 s
0.099,841,336,7 s
0.080,985,672,9 s
0.094,695,621,8 s
0.058,012,439,5 s
0.038,733,999,3 s
0.216,581,204,7 s
0.080,796,189,0 s
0.063,144,463,5 s
0.150,903,647,0 s
0.081,321,870,6 s
0.094,381,327,0 s
0.260,947,031,0 s
0.185,112,474,0 s
0.076,307,040,7 s
0.193,065,216,0 s
0.072,186,535,4 s
0.050,788,764,2 s
0.135,266,680,8 s
0.100,894,097,0 s
0.185,766,692,7 s
0.171,326,962,8 s
0.025,194,970,0 s
0.122,579,347,7 s
0.063,157,973,3 s
0.032,341,983,4 s
0.095,199,367,5 s
0.068,510,328,7 s
0.128,094,130,8 s
0.054,066,751,0 s
0.088,177,209,5 s
0.095,206,762,3 s
0.061,915,269,3 s
0.061,869,506,0 s
0.069,493,198,2 s
0.201,570,582,5 s
0.098,744,061,8 s
0.223,597,157,2 s
0.046,041,573,7 s
0.143,672,110,7 s
0.105,973,145,7 s
0.076,676,145,5 s
0.089,547,433,3 s
0.060,600,298,5 s
0.145,058,165,2 s
0.107,046,398,5 s
0.046,503,429,9 s
0.081,349,088,0 s
0.073,310,773,5 s
0.095,034,191,3 s
0.029,848,419,9 s
0.088,461,472,0 s
0.118,623,194,2 s
0.047,391,681,7 s
0.060,109,048,5 s
0.214,379,810,0 s
0.037,888,390,6 s
0.029,839,489,5 s
0.086,178,201,5 s
0.113,675,614,5 s
0.034,404,707,9 s
0.069,111,155,7 s
0.034,805,366,4 s
0.143,174,060,7 s
0.258,515,601,7 s
0.102,442,147,2 s
0.065,007,616,6 s
0.036,756,187,0 s
0.031,286,048,4 s
0.078,817,521,2 s
0.082,092,013,8 s
0.035,203,236,1 s
0.069,206,689,8 s
0.029,930,841,4 s
0.038,364,396,3 s
0.131,363,841,5 s
0.219,984,700,2 s
0.023,990,898,8 s
0.085,660,155,9 s
0.119,873,551,6 s
0.156,635,800,0 s
0.145,523,837,5 s
0.119,121,418,5 s
0.132,087,747,3 s
0.195,405,903,2 s
0.095,833,827,5 s
0.080,380,478,7 s
0.050,171,226,0 s
0.101,012,692,5 s
0.050,919,116,0 s
0.071,406,121,5 s
0.083,813,982,7 s
0.083,910,668,0 s
0.064,822,646,3 s
0.109,332,572,3 s
0.081,391,007,7 s
0.100,024,781,8 s
0.068,373,734,4 s
0.070,988,422,8 s
0.111,162,468,5 s
0.093,034,235,1 s
0.200,589,952,2 s
0.057,231,065,5 s
0.139,970,011,2 s
0.231,494,890,8 s
0.089,269,754,4 s
0.054,798,699,5 s
0.084,047,780,5 s
0.100,738,703,8 s
0.046,076,553,6 s
0.070,404,254,8 s
0.050,182,945,4 s
0.039,041,516,5 s
0.171,631,359,0 s
0.056,244,139,0 s
0.076,994,508,6 s
0.081,637,483,0 s
0.094,559,941,8 s
0.161,552,660,3 s
0.099,846,102,5 s
0.105,567,276,8 s
0.049,303,486,1 s
0.161,283,853,0 s
0.018,961,431,4 s
0.142,146,382,8 s
0.097,549,369,8 s
0.206,834,218,0 s
0.270,798,104,0 s
0.026,350,980,2 s
0.046,619,029,4 s
0.076,482,149,3 s
0.103,587,855,0 s
0.099,626,699,0 s
0.075,536,040,7 s
0.076,338,182,7 s
0.103,326,352,3 s
0.082,793,267,2 s
0.194,870,668,2 s
0.094,293,113,7 s
0.047,559,350,0 s
0.078,033,747,5 s
0.103,837,398,5 s
0.056,130,338,7 s
0.139,641,002,2 s
0.051,633,712,5 s
0.090,237,290,0 s
0.105,862,633,9 s
0.144,318,280,7 s
0.093,218,154,0 s
0.094,307,553,2 s
0.040,345,156,4 s
0.111,195,576,0 s
0.047,028,165,0 s
0.066,625,505,9 s
0.046,744,368,0 s
0.246,224,831,5 s
0.066,812,499,3 s
0.139,512,746,5 s
0.375,702,728,0 s
0.045,987,334,1 s
0.068,568,977,8 s
0.019,691,136,2 s
0.176,243,915,9 s
0.067,824,880,2 s
0.121,184,065,5 s
0.081,852,580,9 s
0.064,835,667,0 s
0.310,604,190,0 s
0.094,815,518,0 s
0.170,251,460,5 s
0.077,081,524,3 s
0.143,099,907,5 s
0.051,299,154,5 s
0.286,286,387,0 s
0.129,655,775,4 s
0.175,637,649,5 s
0.073,290,106,4 s
0.044,865,327,8 s
0.036,444,580,5 s
0.170,008,217,3 s
0.049,286,974,1 s
0.115,015,257,3 s
0.055,365,394,0 s
0.057,054,591,8 s
0.092,812,806,0 s
0.057,584,934,4 s
0.058,654,971,3 s
0.127,330,780,8 s
0.062,623,935,0 s
0.093,678,421,6 s
0.111,250,525,5 s
0.051,951,228,0 s
0.260,854,896,2 s
0.064,520,013,7 s
0.273,616,911,0 s
0.077,322,593,7 s
0.121,356,969,5 s
0.110,361,033,7 s
0.091,853,133,0 s
0.034,874,686,1 s
0.058,806,660,2 s
0.057,916,583,5 s
0.120,613,183,8 s
0.085,793,902,2 s
0.521,778,524,2 s
0.101,313,104,3 s
0.041,264,477,4 s
0.144,323,205,0 s
0.122,990,332,0 s
0.118,772,989,5 s
0.106,300,391,3 s
0.162,856,039,0 s
0.060,311,155,2 s
0.071,230,307,3 s
0.270,300,972,7 s
0.148,127,527,0 s
0.040,620,525,5 s
0.029,511,992,6 s
0.073,717,932,5 s
0.032,288,398,3 s
0.173,987,756,5 s
0.131,103,787,0 s
0.179,256,835,2 s
0.051,207,351,7 s
0.101,098,978,2 s
0.068,339,265,7 s
0.044,504,004,4 s
0.114,598,953,8 s
0.083,807,584,5 s
0.058,374,967,4 s
0.059,956,160,3 s
0.035,765,560,7 s
0.100,598,604,1 s
0.052,522,189,8 s
0.119,813,814,0 s
0.169,145,835,5 s
0.137,707,336,5 s
0.130,664,553,6 s
0.130,104,934,5 s
0.097,470,203,2 s
0.073,377,523,5 s
0.160,651,185,5 s
0.054,508,547,0 s
0.091,286,652,5 s
0.068,758,843,2 s
0.206,057,354,2 s
0.239,162,342,0 s
0.096,600,497,7 s
0.138,917,865,7 s
0.106,118,088,5 s
0.040,541,495,4 s
0.055,535,571,5 s
0.056,755,202,2 s
0.064,247,578,8 s
0.139,537,832,5 s
0.168,243,578,2 s
0.089,034,625,5 s
0.130,411,294,5 s
0.090,490,579,8 s
0.087,814,210,0 s
0.099,772,931,5 s
0.034,764,609,9 s
0.096,744,180,7 s
0.099,757,258,7 s
0.154,621,856,0 s
0.060,831,766,1 s
0.053,707,493,0 s
0.126,967,258,5 s
0.031,426,218,9 s
0.135,597,119,2 s
0.049,002,806,0 s
0.059,890,252,7 s
0.152,693,492,5 s
0.050,547,942,6 s
0.035,809,785,5 s
0.067,591,688,0 s
0.057,825,399,2 s
0.124,264,598,2 s
