0.092,232,676,1 s
0.037,472,828,0 s
0.043,461,093,5 s
0.055,187,523,1 s
0.173,454,694,0 s
0.096,753,990,3 s
0.164,493,190,3 s
0.106,094,209,2 s
0.079,902,876,7 s
0.240,137,073,2 s
0.138,818,957,8 s
0.061,222,821,5 s
0.046,839,126,0 s
0.040,008,426,5 s
0.068,931,214,7 s
0.095,492,083,0 s
0.093,457,593,7 s
0.155,308,359,3 s
0.276,068,610,5 s
0.044,122,792,0 s
0.063,988,654,0 s
0.161,856,229,5 s
0.099,005,669,5 s
0.096,034,634,9 s
0.067,220,529,8 s
0.094,442,910,0 s
0.091,104,443,3 s
0.043,983,981,8 s
0.057,581,713,0 s
0.049,811,206,5 s
0.221,497,902,7 s
0.103,295,733,5 s
0.234,321,700,7 s
0.088,680,642,8 s
0.127,959,452,3 s
0.049,780,481,0 s
0.109,004,855,5 s
0.032,250,302,9 s
0.050,701,704,7 s
0.098,590,829,5 s
0.053,664,820,5 s
0.073,093,009,0 s
0.087,194,480,8 s
0.134,120,669,0 s
0.097,345,413,5 s
0.151,846,841,8 s
0.172,785,673,2 s
0.065,330,469,7 s
0.071,997,322,7 s
0.148,880,625,2 s
0.130,597,744,0 s
0.111,482,272,3 s
0.134,076,416,5 s
0.050,300,377,6 s
0.058,176,616,7 s
0.080,711,949,2 s
0.102,862,055,9 s
0.222,718,316,0 s
0.052,022,180,0 s
0.121,164,548,9 s
0.058,385,560,1 s
0.089,813,501,5 s
0.053,477,261,0 s
0.072,753,892,5 s
0.100,161,504,9 s
0.102,972,471,8 s
0.209,973,077,7 s
0.063,217,560,5 s
0.138,296,777,0 s
0.185,512,240,2 s
0.055,301,882,1 s
